id,date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,B365DC,FTHG,FTAG,PSHG,PSAG,PSDG
626,2019-04-06,2,4,-1,2.3,3.75,2.9,1.57563182527301,2,4,32,29,3
627,2019-04-06,6,12,-1,3.3,3.5,2.15,1.39365646258503,1,2,16,28,-12
628,2019-04-06,16,17,-1,1.8,3.75,4.5,2.12363109048724,1,1,22,10,12
629,2019-04-06,3,11,1,1.33,5.5,8.5,2.90205980066445,3,1,36,16,20
630,2019-04-07,8,9,-1,3.6,4.33,1.83,1.28139837398374,0,4,34,42,-8
631,2019-04-07,5,10,-1,2.05,3.6,3.4,1.87966755319149,1,1,31,23,8
632,2019-04-12,17,6,-1,3.4,3.25,2.25,1.36235500878735,1,1,16,21,-5
633,2019-04-13,1,7,1,1.3,5.75,9.5,3.93209934949734,2,1,52,15,37
634,2019-04-13,11,5,-1,5.25,4.33,1.6,1.16474683544304,0,1,15,24,-9
635,2019-04-13,4,3,1,1.57,4.2,5.75,2.77212543554007,2,0,34,26,8
636,2019-04-13,16,2,-1,4.2,4.2,1.75,1.25846801346801,0,1,22,37,-15
637,2019-04-13,10,13,1,1.6,4,5.75,2.37747692307692,2,1,35,14,21
638,2019-04-14,12,8,-1,1.45,4.5,6.5,2.87287751677852,1,3,32,17,15
639,2019-04-14,15,0,-1,12,7.5,1.18,1.025,1,4,32,39,-7
640,2019-04-14,9,14,1,1.4,5,6.5,3.69269102990033,2,0,28,23,5
641,2019-04-20,8,16,1,2.05,3.5,3.6,1.62833078101072,6,0,34,10,24
642,2019-04-20,0,10,1,1.14,8,19,6.5155,1,0,49,23,26
643,2019-04-20,2,17,1,1.3,5.75,9.5,3.97589327146172,2,0,32,10,22
644,2019-04-20,7,15,1,2.1,3.6,3.4,1.88661375661376,3,1,31,22,9
645,2019-04-20,5,4,-1,3,3.75,2.25,1.44950495049505,1,2,31,29,2
646,2019-04-20,6,9,-1,3.6,4,1.9,1.35155258764608,2,5,16,42,-26
647,2019-04-21,13,1,-1,6,4.33,1.53,1.14202194357367,0,4,32,29,3
648,2019-04-21,14,11,-1,1.53,4.33,6,2.29684665226782,0,0,26,16,10
649,2019-04-22,3,12,-1,2.55,3.6,2.55,1.45141924959217,1,1,36,28,8
650,2019-04-26,8,2,-1,4.5,4.33,1.66,1.21239130434783,1,4,34,37,-3
651,2019-04-27,1,6,-1,1.3,5.5,9,2.8071343537415,2,4,52,21,31
652,2019-04-27,12,14,-1,1.4,4.75,7,3.18755690440061,0,0,32,23,9
653,2019-04-27,15,10,1,3.2,3.4,2.2,1.44529411764706,4,1,32,23,9
654,2019-04-27,11,7,1,3,3.4,2.3,1.42217821782178,1,0,15,15,0
655,2019-04-27,4,13,1,1.25,5.5,12,3.95046538024972,2,1,34,14,20
656,2019-04-27,16,5,1,3.5,3.5,2.05,1.33154237288136,1,0,22,24,-2
657,2019-04-28,9,3,-1,1.45,4.75,6,2.92173839662447,1,4,28,26,2
658,2019-04-28,17,0,-1,15,8,1.14,1.01527403414196,1,1,16,39,-23
659,2019-05-03,7,4,-1,4.5,4.2,1.7,1.21672240802676,3,3,31,29,2
660,2019-05-04,0,11,1,1.03,21,34,12.9818181818182,3,1,49,16,33
661,2019-05-04,14,16,1,2.2,3.6,3.1,1.69721815519766,3,1,26,10,16
662,2019-05-04,5,9,-1,2.7,4,2.3,1.68628612716763,2,2,31,42,-11
663,2019-05-04,10,1,-1,3.25,3.75,2.05,1.30152243589744,2,2,35,29,6
664,2019-05-04,3,17,1,1.57,4.33,5.5,2.4041726618705,2,0,36,10,26
665,2019-05-05,13,15,-1,2.1,3.75,3.2,1.70099125364432,1,1,32,22,10
666,2019-05-05,2,12,1,1.61,4.5,5,2.26075824175824,6,1,32,28,4
667,2019-05-05,6,8,-1,1.8,3.8,4.33,2.31098831030818,0,0,16,17,-1
668,2019-05-11,8,14,-1,2.4,3.6,2.8,1.57489953632148,3,4,34,23,11
669,2019-05-11,1,15,1,1.3,6,8.5,3.27988032909499,3,2,52,22,30
670,2019-05-11,11,13,1,2.62,3.75,2.5,1.41261231281198,3,0,15,14,1
671,2019-05-11,9,10,-1,1.44,5.25,6,3.02783606557377,0,1,28,23,5
672,2019-05-11,2,6,-1,1.33,5.75,8,3.28225806451613,1,1,32,21,11
673,2019-05-11,17,5,-1,3.8,4,1.85,1.25687188019967,0,4,16,24,-8
674,2019-05-11,4,0,-1,5,4,1.66,1.2055750798722,0,0,34,39,-5
675,2019-05-11,16,3,1,3.2,3.5,2.2,1.43136288998358,3,0,22,26,-4
676,2019-05-12,12,7,-1,1.6,4.2,5.25,2.64048643592142,0,2,32,15,17
677,2019-05-18,0,12,1,1.25,6.5,10,3.67451349654739,5,1,49,28,21
678,2019-05-18,15,11,1,1.55,4.2,6,3.32903731343284,2,1,32,16,16
679,2019-05-18,13,17,1,1.75,4,4.33,2.20863276836158,5,1,32,10,22
680,2019-05-18,14,2,-1,7,4.5,1.44,1.15258594917788,1,5,26,37,-11
681,2019-05-18,7,9,1,4.2,4.75,1.65,1.27175757575758,4,2,31,42,-11
682,2019-05-18,5,1,-1,2.9,4,2.2,1.47354294478528,0,2,31,29,2
683,2019-05-18,6,16,-1,1.61,4.2,5.25,2.35617584745763,0,0,16,10,6
684,2019-05-18,10,4,1,2.5,4,2.5,1.73879943502825,2,1,35,29,6
685,2019-05-18,3,8,1,1.4,4.75,8,3.60988567585743,8,1,36,17,19
686,17-08-18,0,2,1,1.25,6,12,4,3,1,41,4,37
687,17-08-19,15,8,1,2.1,3.4,3.6,1.74857142857143,1,0,-2,-3,1
688,17-08-19,14,16,1,2,3.4,3.9,1.81643835616438,2,0,-4,-9,5
689,17-08-19,9,10,1,1.75,4,4.33,2.07923169267707,1,0,22,-6,28
690,17-08-19,7,11,-1,2,3.4,4,1.83783783783784,0,1,1,-13,14
691,17-08-19,6,4,1,2.8,3.4,2.5,1.44067796610169,2,0,12,-4,16
692,17-08-19,3,1,-1,3.8,4,1.85,1.26495726495727,0,3,-2,-2,0
693,17-08-20,13,12,-1,2.45,3.25,3,1.56,0,0,0,-7,7
694,17-08-20,5,17,1,1.91,3.5,4.1,1.88815789473684,1,0,8,-25,33
695,17-08-25,17,15,-1,1.95,3.4,4,1.83783783783784,1,3,-10,-22,12
696,17-08-26,8,5,-1,3.25,3.4,2.25,1.35398230088496,2,2,0,-13,13
697,17-08-26,1,14,1,1.36,5,7.5,3,2,0,19,1,18
698,17-08-26,12,3,-1,2.3,3.25,3.3,1.63740458015267,0,1,7,-10,17
699,17-08-26,2,9,-1,2.05,3.6,3.6,1.8,2,2,10,-4,14
700,17-08-26,16,7,1,2.3,3.4,3.1,1.62153846153846,1,0,9,-15,24
701,17-08-26,10,0,-1,11,6.5,1.25,1.04838709677419,0,2,3,23,-20
702,17-08-27,11,6,1,3.3,3.4,2.2,1.33571428571429,1,0,0,4,-4
703,17-08-27,4,13,1,1.36,5,8.5,3.14814814814815,4,1,8,-24,32
704,17-09-08,15,4,-1,4,3.6,1.91,1.24791288566243,0,2,-2,-4,2
705,17-09-09,8,17,1,2.38,3.3,3.1,1.5984375,3,0,0,-25,25
706,17-09-09,13,1,-1,7.5,5,1.4,1.09375,0,0,0,-2,2
707,17-09-09,9,0,1,7,4.5,1.45,1.09663865546218,2,0,22,23,-1
708,17-09-09,7,2,1,3,3.4,2.38,1.4,3,1,1,4,-3
709,17-09-09,5,12,-1,1.83,3.6,4.5,2,0,1,8,-7,15
710,17-09-09,3,11,-1,1.83,3.6,4.5,2,1,1,-2,-13,11
711,17-09-10,14,10,-1,1.91,3.6,4,1.89473684210526,1,1,-4,-6,2
712,17-09-10,6,16,1,1.7,3.75,5,2.14285714285714,3,1,12,-9,21
713,17-09-15,11,15,1,1.95,3.5,4,1.86666666666667,2,0,0,-22,22
714,17-09-16,0,7,1,1.13,10,19,6.55172413793104,4,0,41,-15,56
715,17-09-16,12,8,-1,1.85,3.5,4.5,1.96875,1,2,7,-3,10
716,17-09-16,4,5,-1,1.67,3.8,5.5,2.24731182795699,2,2,8,-13,21
717,17-09-16,16,3,1,2.3,3.5,3,1.61538461538462,1,0,9,-10,19
718,17-09-16,10,6,-1,2.8,3.5,2.5,1.45833333333333,1,2,3,4,-1
719,17-09-17,1,17,1,1.22,6,13,4.10526315789474,5,0,19,-25,44
720,17-09-17,9,14,-1,1.67,3.8,5.5,2.24731182795699,1,1,22,1,21
721,17-09-17,2,13,1,1.45,4.5,7,2.73913043478261,4,0,10,-24,34
722,17-09-19,8,4,1,3.5,3.5,2.1,1.3125,1,0,0,-4,4
723,17-09-19,5,16,1,1.7,3.8,5,2.15909090909091,2,0,8,-9,17
724,17-09-19,6,0,-1,7,4.75,1.44,1.10500807754443,0,3,12,23,-11
725,17-09-19,3,10,-1,2.05,3.5,3.6,1.77464788732394,1,1,-2,-6,4
726,17-09-20,17,12,-1,2.88,3.1,2.63,1.42286212914485,0,1,-10,-7,-3
727,17-09-20,13,11,-1,2.8,3.25,2.6,1.44444444444444,1,1,0,-13,13
728,17-09-20,15,1,-1,7,4.75,1.44,1.10500807754443,0,3,-2,-2,0
729,17-09-20,14,2,1,3.3,3.4,2.2,1.33571428571429,2,1,-4,4,-8
730,17-09-20,7,9,-1,2.7,3.4,2.6,1.47333333333333,2,3,1,-4,5
731,17-09-22,0,3,-1,1.14,8.5,19,5.87272727272727,2,2,41,-10,51
732,17-09-23,1,5,1,1.44,4.75,7,2.82978723404255,6,1,19,-13,32
733,17-09-23,9,6,1,2.2,3.5,3.25,1.68518518518519,2,0,22,4,18
734,17-09-23,7,14,1,2.2,3.3,3.4,1.67462686567164,1,0,1,1,0
735,17-09-23,4,12,1,1.7,3.8,5,2.15909090909091,2,1,8,-7,15
736,17-09-23,16,8,-1,2.1,3.4,3.6,1.74857142857143,0,0,9,-3,12
737,17-09-23,10,13,-1,1.7,4,4.75,2.17142857142857,0,0,3,-24,27
738,17-09-24,11,17,-1,1.95,3.6,3.8,1.84864864864865,0,0,0,-25,25
739,17-09-24,2,15,1,1.36,5,8.5,3.14814814814815,3,0,10,-22,32
740,17-09-29,6,2,-1,2.3,3.4,3.1,1.62153846153846,1,1,12,4,8
741,17-09-30,8,1,-1,7.5,4.5,1.44,1.09090909090909,1,2,0,-2,2
742,17-09-30,12,16,1,1.95,3.5,4,1.86666666666667,2,1,7,-9,16
743,17-09-30,15,10,-1,2.7,3.2,2.75,1.47899159663866,0,0,-2,-6,4
744,17-09-30,5,11,1,1.73,3.6,5.25,2.13559322033898,2,1,8,-13,21
745,17-09-30,3,7,-1,2.1,3.4,3.6,1.74857142857143,1,1,-2,-15,13
746,17-10-01,17,4,-1,3.8,3.5,2,1.27272727272727,1,2,-10,-4,-6
747,17-10-01,13,9,1,3.6,3.5,2.05,1.29279279279279,3,2,0,-4,4
748,17-10-01,14,0,-1,8.5,5,1.36,1.06918238993711,2,2,-4,23,-27
749,17-10-13,16,17,1,1.83,3.6,4.33,1.9656998738966,2,1,9,-25,34
750,17-10-14,0,13,1,1.08,13,21,8.02941176470588,5,0,41,-24,65
751,17-10-14,1,4,-1,1.5,4.5,6.5,2.65909090909091,2,3,19,-4,23
752,17-10-14,11,12,-1,2.38,3.2,3.1,1.57460317460317,1,2,0,-7,7
753,17-10-14,14,6,-1,2.5,3.3,2.9,1.54354838709677,0,2,-4,4,-8
754,17-10-14,9,8,-1,1.8,3.75,4.5,2.04545454545455,2,2,22,-3,25
755,17-10-14,7,15,1,1.7,3.75,5.25,2.1875,3,2,1,-22,23
756,17-10-15,2,3,-1,1.53,4.33,6,2.51500484027106,2,2,10,-10,20
757,17-10-15,10,5,-1,2.63,3.5,2.6,1.49180327868852,0,2,3,-13,16
758,17-10-20,6,7,1,1.8,3.7,4.5,2.03048780487805,2,0,12,-15,27
759,17-10-21,8,11,-1,2.04,3.5,3.6,1.77464788732394,1,2,0,-13,13
760,17-10-21,12,1,-1,5,3.75,1.72,1.17915904936015,2,2,7,-2,9
761,17-10-21,15,0,-1,19,7,1.16,0.995098039215686,0,1,-2,23,-25
762,17-10-21,5,2,-1,2.45,3.39,2.87,1.55420127795527,1,5,8,4,4
763,17-10-21,4,16,1,1.53,4,7,2.54545454545455,1,0,8,-9,17
764,17-10-22,17,10,-1,2.39,3.29,3,1.5691573926868,0,0,-10,-6,-4
765,17-10-22,13,14,-1,2.54,3.29,2.79,1.50972039473684,1,1,0,1,-1
766,17-10-22,3,9,-1,2.5,3.39,2.79,1.53043689320388,1,1,-2,-4,2
767,17-10-27,7,12,-1,2.79,3.2,2.54,1.41602787456446,1,1,1,-7,8
768,17-10-28,0,4,1,1.33,5.5,8.5,3.33928571428571,2,0,41,-4,45
769,17-10-28,11,1,1,5.5,4.2,1.57,1.14280762564991,4,2,0,-2,2
770,17-10-28,14,15,1,1.9,3.39,4.33,1.90138601036269,2,1,-4,-22,18
771,17-10-28,9,5,-1,2.04,3.6,3.5,1.77464788732394,1,3,22,-13,35
772,17-10-28,2,17,1,1.33,5.25,9,3.31578947368421,2,1,10,-25,35
773,17-10-28,6,3,-1,1.75,3.6,5,2.09302325581395,1,1,12,-10,22
774,17-10-29,16,13,1,1.83,3.5,4.5,1.96875,3,0,9,-24,33
775,17-10-29,10,8,-1,2.29,3.29,3.2,1.62218798151002,0,3,3,-3,6
776,17-11-03,12,10,1,1.75,3.75,4.75,2.09558823529412,2,1,7,-6,13
777,17-11-04,8,2,-1,3.5,3.6,2.04,1.30212765957447,1,1,0,4,-4
778,17-11-04,1,0,-1,3.29,3.79,2.04,1.32617495711835,1,3,19,23,-4
779,17-11-04,13,6,-1,3.79,3.29,2.04,1.25921200750469,0,1,0,4,-4
780,17-11-04,15,16,1,2.45,3.39,2.87,1.55420127795527,3,1,-2,-9,7
781,17-11-04,5,7,-1,1.61,4,5.5,2.31578947368421,1,1,8,-15,23
782,17-11-04,4,11,1,1.44,4.5,7.5,2.8125,2,1,8,-13,21
783,17-11-05,17,9,-1,2.87,3.39,2.45,1.42217465753425,0,3,-10,-4,-6
784,17-11-05,3,14,-1,2,3.39,4,1.83491204330176,3,3,-2,1,-3
785,17-11-17,16,1,1,4.2,3.89,1.8,1.23057996485062,2,1,9,-2,11
786,17-11-18,0,8,1,1.16,8,15,5.21739130434783,3,0,41,-3,44
787,17-11-18,14,5,-1,2.89,3.25,2.5,1.41304347826087,2,4,-4,-13,9
788,17-11-18,9,12,-1,2.2,3.39,3.39,1.695,1,1,22,-7,29
789,17-11-18,2,4,-1,2.29,3.5,3,1.61538461538462,2,2,10,-4,14
790,17-11-18,7,17,1,2.04,3.39,3.79,1.78942896935933,1,0,1,-25,26
791,17-11-18,3,13,1,1.61,3.75,6,2.30769230769231,3,1,-2,-24,22
792,17-11-19,6,15,1,1.57,3.79,6.5,2.39407191448008,2,0,12,-22,34
793,17-11-19,10,11,1,2.2,3.39,3.29,1.66962574850299,4,0,3,-13,16
794,17-11-24,11,16,-1,2.29,3.39,3.1,1.61926040061633,1,1,0,-9,9
795,17-11-25,8,3,1,2.37,3.29,3.1,1.59608763693271,2,1,0,-10,10
796,17-11-25,1,6,-1,1.72,4.2,4.33,2.13200468933177,4,4,19,4,15
797,17-11-25,12,2,-1,2.62,3.5,2.62,1.4983660130719,0,1,7,4,3
798,17-11-25,13,7,1,2.75,3.29,2.6,1.45229202037351,2,1,0,-15,15
799,17-11-25,5,0,1,5.75,4.75,1.5,1.14,2,1,8,23,-15
800,17-11-25,4,10,1,1.5,4.33,6.5,2.59879963065559,2,0,8,-6,14
801,17-11-26,17,14,-1,2.5,3.2,3,1.54838709677419,0,2,-10,1,-11
802,17-11-26,15,9,1,2.79,3.39,2.5,1.43887945670628,3,0,-2,-4,2
803,17-12-01,13,15,-1,2.5,3.25,2.89,1.52972312703583,0,0,0,-22,22
804,17-12-02,0,11,1,1.14,9,17,5.88461538461539,3,1,41,-13,54
805,17-12-02,9,4,1,3.29,3.6,2.1,1.32631578947368,4,0,22,-4,26
806,17-12-02,2,1,-1,2.25,3.6,3,1.63636363636364,1,1,10,-2,12
807,17-12-02,7,8,-1,2.6,3.25,2.79,1.5012417218543,1,3,1,-3,4
808,17-12-02,6,17,-1,1.44,4.33,8,2.80940794809408,2,2,12,-25,37
809,17-12-02,10,16,1,2.29,3.39,3.1,1.61926040061633,1,0,3,-9,12
810,17-12-03,14,12,-1,2.7,3.25,2.7,1.47478991596639,1,2,-4,-7,3
811,17-12-03,3,5,1,2.62,3.39,2.62,1.47783693843594,3,0,-2,-13,11
812,17-12-08,16,2,-1,3.2,3.5,2.25,1.3695652173913,0,2,9,4,5
813,17-12-09,1,10,-1,1.39,5.25,7,3,1,2,19,-6,25
814,17-12-09,12,0,-1,7,4.75,1.44,1.10500807754443,0,1,7,23,-16
815,17-12-09,15,3,-1,2.5,3.29,2.87,1.53284090909091,0,0,-2,-10,8
816,17-12-09,5,6,-1,2.25,3.39,3.2,1.64613050075873,1,1,8,4,4
817,17-12-09,4,7,-1,1.39,4.75,8,2.98039215686275,2,2,8,-15,23
818,17-12-10,8,14,-1,1.95,3.29,4,1.80521262002743,1,1,0,1,-1
819,17-12-10,17,13,-1,2.25,3.25,3.2,1.61240310077519,3,4,-10,-24,14
820,17-12-10,11,9,1,2.7,3.39,2.5,1.43887945670628,2,0,0,-4,4
821,17-12-12,13,5,1,3.39,3.39,2.14,1.31186256781193,1,0,0,-13,13
822,17-12-12,15,12,-1,2.6,3.2,2.79,1.49048414023372,1,2,-2,-7,5
823,17-12-12,7,1,-1,5,4,1.61,1.14795008912656,0,2,1,-2,3
824,17-12-12,3,4,-1,3,3.6,2.29,1.39966044142615,1,1,-2,-4,2
825,17-12-13,0,17,1,1.08,12,26,8.21052631578947,1,0,41,-25,66
826,17-12-13,14,11,1,2,3.29,4,1.80521262002743,3,1,-4,-13,9
827,17-12-13,9,16,1,1.9,3.6,4,1.89473684210526,1,0,22,-9,31
828,17-12-13,2,10,1,1.44,4.75,7,2.82978723404255,1,0,10,-6,16
829,17-12-13,6,8,1,1.83,3.6,4.5,2,3,2,12,-3,15
830,17-12-15,5,15,1,1.8,3.6,4.5,2,3,1,8,-22,30
831,17-12-16,8,13,-1,1.75,3.6,5,2.09302325581395,3,3,0,-24,24
832,17-12-16,1,9,1,1.5,4.33,6.5,2.59879963065559,2,1,19,-4,23
833,17-12-16,12,6,-1,2.5,3.1,3.1,1.55,2,2,7,4,3
834,17-12-16,17,3,1,3.6,3.5,2.04,1.28880866425993,1,0,-10,-10,0
835,17-12-16,16,0,-1,10,5,1.33,1.05055292259084,0,1,9,23,-14
836,17-12-16,10,7,-1,1.95,3.5,4,1.86666666666667,2,2,3,-15,18
837,17-12-17,11,2,-1,4.33,3.79,1.8,1.22039355992844,4,4,0,4,-4
838,17-12-17,4,14,-1,1.57,3.79,6,2.32277834525026,2,3,8,1,7
839,18-01-12,2,0,-1,4.2,3.79,1.83,1.2341103202847,1,3,10,23,-13
840,18-01-13,8,15,1,1.95,3.39,4.2,1.87588932806324,1,0,0,-22,22
841,18-01-13,12,13,-1,1.85,3.5,4.5,1.96875,1,1,7,-24,31
842,18-01-13,11,7,1,2.2,3.39,3.29,1.66962574850299,3,2,0,-15,15
843,18-01-13,4,6,1,2.1,3.39,3.6,1.74592274678112,3,1,8,4,4
844,18-01-13,16,14,1,2.14,3.29,3.6,1.71901306240929,1,0,9,1,8
845,18-01-13,10,9,-1,2.6,3.39,2.75,1.51832247557003,1,1,3,-4,7
846,18-01-14,1,3,-1,1.39,5,7.5,3,0,0,19,-10,29
847,18-01-14,17,5,1,3.29,3.5,2.14,1.32801418439716,2,1,-10,-13,3
848,18-01-19,14,1,-1,3.29,3.39,2.2,1.33416815742397,1,1,-4,-2,-2
849,18-01-20,13,4,1,3.5,3.5,2.1,1.3125,2,1,0,-4,4
850,18-01-20,15,17,-1,2.2,3.29,3.39,1.66962574850299,0,2,-2,-25,23
851,18-01-20,9,2,-1,2.87,3.6,2.37,1.42914572864322,1,4,22,4,18
852,18-01-20,7,16,1,2.6,3.2,2.87,1.51301482701812,3,2,1,-9,10
853,18-01-20,5,8,1,2.1,3.6,3.39,1.74592274678112,2,0,8,-3,11
854,18-01-20,3,12,-1,2.2,3.2,3.6,1.69411764705882,1,3,-2,-7,5
855,18-01-21,0,10,1,1.12,10,17,6.2962962962963,4,2,41,-6,47
856,18-01-21,6,11,-1,1.57,3.79,6.5,2.39407191448008,1,1,12,-13,25
857,18-01-26,12,5,1,2.45,3.39,2.89,1.56004777070064,2,0,7,-13,20
858,18-01-27,0,9,1,1.19,7,13,4.55,5,2,41,-4,45
859,18-01-27,1,13,-1,1.39,5,7.5,3,2,2,19,-24,43
860,18-01-27,17,8,-1,2.79,3.25,2.6,1.44444444444444,1,1,-10,-3,-7
861,18-01-27,4,15,-1,1.5,4.2,7,2.625,1,1,8,-22,30
862,18-01-27,16,6,-1,2.89,3.25,2.5,1.41304347826087,0,2,9,4,5
863,18-01-27,10,14,-1,2.2,3.39,3.29,1.66962574850299,0,0,3,1,2
864,18-01-28,11,3,-1,2.29,3.39,3.1,1.61926040061633,0,1,0,-10,10
865,18-01-28,2,7,1,1.39,5,7.5,3,2,0,10,-15,25
866,18-02-02,17,1,-1,5,3.79,1.7,1.1735883424408,2,3,-10,-2,-8
867,18-02-03,13,2,-1,4,3.79,1.85,1.24317375886525,0,0,0,4,-4
868,18-02-03,14,9,-1,2.62,3.29,2.75,1.49793046357616,1,1,-4,-4,0
869,18-02-03,7,0,-1,10,5.25,1.3,1.04198473282443,0,2,1,23,-22
870,18-02-03,5,4,-1,2.5,3.39,2.79,1.53043689320388,0,1,8,-4,12
871,18-02-03,6,10,-1,1.75,3.79,4.75,2.10802107728337,1,2,12,-6,18
872,18-02-03,3,16,-1,2.25,3.29,3.29,1.645,1,1,-2,-9,7
873,18-02-04,8,12,1,2.35,3.29,3.1,1.59608763693271,3,0,0,-7,7
874,18-02-04,15,11,-1,2.25,3.29,3.29,1.645,1,1,-2,-13,11
875,18-02-09,4,8,1,1.7,3.79,5,2.15585893060296,2,0,8,-3,11
876,18-02-10,0,6,1,1.28,6,9.5,3.67741935483871,2,1,41,4,37
877,18-02-10,1,15,1,1.33,5.25,9,3.31578947368421,2,0,19,-22,41
878,18-02-10,12,17,1,1.9,3.5,4.2,1.90909090909091,4,2,7,-25,32
879,18-02-10,11,13,1,2.1,3.5,3.5,1.75,2,1,0,-24,24
880,18-02-10,9,7,1,1.61,4,5.25,2.27027027027027,4,2,22,-15,37
881,18-02-10,2,14,-1,1.53,4.33,6,2.51500484027106,0,2,10,1,9
882,18-02-11,16,5,1,2.5,3.39,2.79,1.53043689320388,1,0,9,-13,22
883,18-02-11,10,3,1,2.14,3.39,3.39,1.695,3,1,3,-10,13
884,18-02-16,14,7,-1,2,3.39,4,1.83491204330176,0,2,-4,-15,11
885,18-02-17,17,11,-1,2.29,3.39,3.1,1.61926040061633,1,1,-10,-13,3
886,18-02-17,13,10,1,2.5,3.29,2.89,1.53852750809062,1,0,0,-6,6
887,18-02-17,15,2,-1,3.79,3.5,2,1.27272727272727,1,2,-2,4,-6
888,18-02-17,6,9,1,2.1,3.5,3.5,1.75,2,1,12,-4,16
889,18-02-17,3,0,-1,8.5,5,1.36,1.06918238993711,1,2,-2,23,-25
890,18-02-18,8,16,-1,2.04,3.39,3.75,1.78046218487395,0,1,0,-9,9
891,18-02-18,5,1,-1,3,3.6,2.29,1.39966044142615,0,1,8,-2,10
892,18-02-19,12,4,1,2.5,3.39,2.79,1.53043689320388,2,1,7,-4,11
893,18-02-23,7,3,-1,2.14,3.39,3.5,1.72206095791001,1,1,1,-10,11
894,18-02-24,0,14,-1,1.16,7.5,17,5.20408163265306,0,0,41,1,40
895,18-02-24,11,5,-1,2.62,3.39,2.7,1.50295566502463,0,1,0,-13,13
896,18-02-24,9,13,-1,1.66,4.2,4.75,2.22905027932961,1,1,22,-24,46
897,18-02-24,16,12,1,2.37,3.2,3.25,1.61240310077519,1,0,9,-7,16
898,18-02-24,10,15,1,1.83,3.6,4.5,2,1,0,3,-22,25
899,18-02-25,2,6,-1,1.9,3.6,4,1.89473684210526,0,2,10,4,6
900,18-02-25,4,17,-1,1.55,4,6.5,2.47619047619048,1,2,8,-25,33
901,18-02-26,1,8,-1,1.44,4.5,7,2.73913043478261,1,1,19,-3,22
902,18-03-02,5,10,-1,1.95,3.5,4,1.86666666666667,2,2,8,-6,14
903,18-03-03,8,9,-1,2.89,3.39,2.45,1.42217465753425,0,2,0,-4,4
904,18-03-03,12,11,1,1.75,3.6,5,2.09302325581395,1,0,7,-13,20
905,18-03-03,15,7,-1,2.25,3.29,3.39,1.66962574850299,0,0,-2,-15,13
906,18-03-03,4,1,-1,2.39,3.5,2.87,1.57692307692308,1,1,8,-2,10
907,18-03-03,6,14,1,1.66,3.6,6,2.25,1,0,12,1,11
908,18-03-03,3,2,-1,3.29,3.39,2.2,1.33416815742397,1,2,-2,4,-6
909,18-03-04,17,16,-1,2.45,3.25,3,1.56,2,3,-10,-9,-1
910,18-03-04,13,0,-1,10,5.5,1.3,1.05147058823529,0,4,0,23,-23
911,18-03-09,7,6,-1,3.6,3.29,2.1,1.28181818181818,0,1,1,4,-3
912,18-03-10,0,15,1,1.12,9,21,6.3,6,0,41,-22,63
913,18-03-10,11,8,-1,2.14,3.39,3.39,1.695,1,3,0,-3,3
914,18-03-10,14,13,-1,2.1,3.25,3.79,1.74964488636364,0,0,-4,-24,20
915,18-03-10,9,3,1,1.66,4,5,2.22222222222222,3,0,22,-10,32
916,18-03-10,2,5,1,1.7,3.89,5,2.18785151856018,2,0,10,-13,23
917,18-03-11,1,12,1,1.75,3.6,5,2.09302325581395,3,2,19,-7,26
918,18-03-11,16,4,-1,2.62,3.39,2.62,1.47783693843594,0,0,9,-4,13
919,18-03-12,10,17,1,1.83,3.75,4.2,1.9811320754717,3,1,3,-25,28
920,18-03-16,13,16,-1,2.62,3.2,2.79,1.49048414023372,1,2,0,-9,9
921,18-03-17,8,10,-1,2.5,3.1,3.1,1.55,1,3,0,-6,6
922,18-03-17,12,7,1,1.61,3.79,6,2.32277834525026,3,0,7,-15,22
923,18-03-17,15,14,-1,2.54,3,3,1.5,1,2,-2,1,-3
924,18-03-17,5,9,-1,2.75,3.39,2.54,1.45204047217538,3,3,8,-4,12
925,18-03-17,3,6,-1,3.5,3.25,2.2,1.31192660550459,0,1,-2,4,-6
926,18-03-18,1,11,1,1.44,4.75,7,2.82978723404255,1,0,19,-13,32
927,18-03-18,17,2,1,5,3.75,1.72,1.17915904936015,2,0,-10,4,-14
928,18-03-18,4,0,1,5,4.33,1.6,1.16829679595278,2,1,8,23,-15
929,18-03-31,0,1,1,1.36,5,8,3.07692307692308,6,0,41,-2,43
930,18-03-31,11,4,-1,3.89,3.6,1.95,1.26486486486486,2,3,0,-4,4
931,18-03-31,14,3,-1,2.04,3.29,3.6,1.71901306240929,0,0,-4,-10,6
932,18-03-31,9,17,1,1.53,4.5,5.75,2.52439024390244,6,0,22,-25,47
933,18-03-31,2,8,-1,1.44,4.5,6.5,2.65909090909091,0,0,10,-3,13
934,18-03-31,6,13,1,1.55,3.79,6.5,2.39407191448008,2,0,12,-24,36
935,18-03-31,16,15,-1,1.72,3.6,4.75,2.04790419161677,1,1,9,-22,31
936,18-04-01,7,5,-1,2.45,3.39,2.75,1.51832247557003,0,0,1,-13,14
937,18-04-01,10,12,1,2.37,3.25,3,1.56,2,1,3,-7,10
938,18-04-06,11,10,1,2.89,3.5,2.37,1.41311754684838,2,1,0,-6,6
939,18-04-07,8,0,-1,6.5,4.33,1.5,1.11406518010292,1,4,0,23,-23
940,18-04-07,17,7,-1,2,3.5,3.75,1.81034482758621,1,1,-10,-15,5
